date,cv_role,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_target,target_level
2022-03-29,fold3 val,1.913456,1.515916,0.192028,0.915789,0.742292,0.707986,-1.237593,1.548603,2.804249,-0.481278,1.225655,4631.600098
2022-03-30,fold3 val,-0.664960,-0.491433,-1.780118,-0.422680,-0.397894,-0.507475,0.701169,-3.371016,-0.874448,1.975610,-0.629370,4602.450195
2022-03-31,fold3 val,-1.777579,-1.768293,-1.986457,-2.099607,-2.022704,-1.498181,-1.314276,-1.459009,-2.409482,-2.083268,-1.565254,4530.410156
2022-04-01,fold3 val,-0.171838,0.360019,0.345097,0.752245,0.778764,0.648660,-0.291859,-2.103640,1.119805,0.513770,0.341022,4545.859863
2022-04-04,fold3 val,2.369381,1.793677,2.926448,2.091314,2.012832,5.611341,-1.833015,2.425877,4.020471,-0.501392,0.809094,4582.640137
2022-04-05,fold3 val,-1.894193,-1.298542,-2.549209,-1.795778,-1.665007,-4.730897,-0.182383,-5.222963,-0.876498,1.517604,-1.255172,4525.120117
2022-04-06,fold3 val,-1.845094,-3.660584,-3.230012,-2.755525,-2.875711,-4.169489,-0.026101,-5.877136,-3.683566,2.702004,-0.971692,4481.149902
2022-04-07,fold3 val,0.180393,0.624387,-0.611943,-0.518302,-0.482996,1.099682,0.522183,-0.815323,-0.156740,0.977913,0.425339,4500.209961
2022-04-08,fold3 val,-1.190888,-1.460005,-2.106674,-1.798621,-1.914065,-1.350617,0.192950,-0.278092,-4.498541,1.678005,-0.265103,4488.279785
2022-04-11,fold3 val,-2.551581,-3.943184,-2.161395,-3.144524,-3.349167,-4.832809,-0.305867,-2.640223,-5.199168,-1.560576,-1.687729,4412.529785
2022-04-12,fold3 val,1.152339,-1.121770,-0.221336,-1.095570,-0.860852,1.129181,-0.647690,-1.071792,-1.884386,-0.694028,-0.341745,4397.450195
2022-04-13,fold3 val,1.634240,1.971213,3.152446,1.489013,1.706518,3.588836,-1.006459,0.396953,3.250549,0.616448,1.117458,4446.589844
2022-04-14,fold3 val,-2.998813,-2.708399,-2.465268,-2.327965,-2.435822,-3.655232,-0.545900,-2.237327,-4.256174,-0.405959,-1.214414,4392.589844
2022-04-18,fold3 val,-0.133087,0.246556,0.710916,0.556370,0.746874,1.958373,0.673774,0.280714,2.469655,-0.138368,-0.020487,4391.689941
2022-04-19,fold3 val,1.411508,1.703984,3.488883,2.008428,1.826867,2.375809,0.533681,3.102913,1.905148,0.677828,1.605760,4462.209961
2022-04-20,fold3 val,-0.101540,0.371558,-2.604105,-1.750923,-1.514510,-4.955504,0.091824,-3.225512,-7.772311,1.545474,-0.061848,4459.450195
2022-04-21,fold3 val,-0.484378,-1.938129,-3.702643,-2.579434,-2.519125,3.231684,-1.496474,-6.046896,-1.569606,-6.162068,-1.475295,4393.660156
2022-04-22,fold3 val,-2.782117,-2.414483,-2.660894,-4.247888,-4.162394,-0.369758,-2.339933,-3.309757,-2.105596,-3.070093,-2.774005,4271.779785
2022-04-25,fold3 val,0.673737,2.441349,1.194319,3.025753,2.888137,-0.699465,0.414237,1.983131,1.564294,0.639235,0.569794,4296.120117
2022-04-26,fold3 val,-3.732815,-3.740385,-4.575077,-3.037740,-3.594581,-12.184122,-1.869719,-2.000874,-3.230139,-5.597437,-2.814631,4175.200195
2022-04-27,fold3 val,-0.146691,4.810928,-0.878105,-3.753361,-3.670881,0.580768,-0.323607,0.005831,-3.315825,-1.985321,0.209805,4183.959961
2022-04-28,fold3 val,4.515560,2.263266,4.653419,3.817573,3.699217,-0.453770,0.512775,17.593598,7.423300,2.064930,2.474690,4287.500000
2022-04-29,fold3 val,-3.660486,-4.181206,-3.722419,-3.723347,-14.049438,-0.769222,-2.547772,-2.556753,-3.026180,-6.243030,-3.628451,4131.930176
2022-05-02,fold3 val,0.196638,2.504317,1.905329,2.167651,0.175809,3.695628,-1.437284,5.317525,5.316215,-1.455114,0.567524,4155.379883
2022-05-03,fold3 val,0.962268,-0.945629,0.830079,0.644175,-0.197990,0.698828,0.251418,0.426263,0.353241,-0.305282,0.483713,4175.479980
2022-05-04,fold3 val,4.100848,2.910090,3.763260,4.199127,1.348047,4.769865,2.448352,5.367169,3.734315,1.601212,2.986242,4300.169922
2022-05-05,fold3 val,-5.571625,-4.355494,-4.755053,-4.707558,-7.561036,-8.328615,-2.484699,-6.772309,-7.327627,-2.541280,-3.564971,4146.870117
2022-05-06,fold3 val,0.472720,-0.944665,-0.860883,-0.721382,-1.404124,-0.873718,0.062763,-2.165359,-0.896848,0.990474,-0.567422,4123.339844
2022-05-09,fold3 val,-3.318934,-3.694521,-2.296029,-2.726884,-5.213355,-9.072949,-1.856502,-3.710049,-2.642020,-3.836805,-3.203710,3991.239990
2022-05-10,fold3 val,1.611188,1.859552,1.326902,1.674503,0.064344,1.642717,-0.137395,0.733889,0.326886,-0.135333,0.245790,4001.050049
2022-05-11,fold3 val,-5.184117,-3.320957,-0.544143,-0.692765,-3.203226,-8.254583,-0.316766,-4.507957,-0.381158,-0.542124,-1.646321,3935.179932
2022-05-12,fold3 val,-2.689406,-1.995774,-0.701996,-0.667686,1.479041,-0.817439,-1.117035,1.324575,-1.511878,0.987927,-0.129596,3930.080078
2022-05-13,fold3 val,3.191608,2.259640,2.964357,2.841542,5.727556,5.712909,0.746604,3.859014,1.378463,3.186855,2.386970,4023.889893
2022-05-16,fold3 val,-1.067210,0.145533,-1.478766,-1.383452,-1.985316,-5.875856,-0.344753,0.714933,0.786978,-1.165323,-0.394640,4008.010010
2022-05-17,fold3 val,2.542262,2.034407,1.662996,1.772020,4.113327,5.141018,1.716835,1.289750,0.676595,2.327690,2.016963,4088.850098
2022-05-18,fold3 val,-5.641901,-4.552956,-3.685041,-3.926653,-7.156197,-6.801380,-2.530194,-5.122883,-4.294158,-4.856818,-4.039526,3923.679932
2022-05-19,fold3 val,-2.464165,-0.369976,-1.472854,-1.354332,0.192785,-0.054946,-0.812034,-0.494180,1.521041,-0.888896,-0.583378,3900.790039
2022-05-20,fold3 val,0.174749,-0.229099,-1.293507,-1.337166,0.253453,-6.416506,-0.032881,1.176222,1.500368,1.747732,0.014614,3901.360107
2022-05-23,fold3 val,4.011919,3.203174,2.152981,2.368978,-0.031605,1.656871,2.022702,1.389892,1.307322,2.041524,1.855504,3973.750000
2022-05-24,fold3 val,-1.921597,-0.395149,-5.105469,-4.984728,-3.214110,-6.925465,-0.332043,-7.618617,1.113635,1.092295,-0.812080,3941.479980
2022-05-25,fold3 val,0.113998,1.117002,-0.118811,-0.118594,2.569647,4.877738,-0.171426,1.406672,0.106509,-0.981268,0.945076,3978.729980
2022-05-26,fold3 val,2.319949,1.287538,2.320972,1.878455,4.029499,7.427139,1.250643,4.243060,0.831194,-0.089075,1.988326,4057.840088
2022-05-27,fold3 val,4.075661,2.760412,4.158060,4.196943,3.663208,7.333306,2.115195,1.826434,0.971656,3.455653,2.474226,4158.240234
2022-05-31,fold3 val,-0.534629,-0.501379,1.099305,1.286997,4.397010,-0.180356,-0.980845,-0.763620,-0.738943,-2.037033,-0.627437,4132.149902
2022-06-01,fold3 val,-0.087302,0.202308,0.085925,0.114269,1.226604,-2.359349,-1.193120,-2.582092,-1.885187,-0.851484,-0.748277,4101.229980
2022-06-02,fold3 val,1.681110,0.792891,3.162000,3.275478,3.145034,4.677398,0.877621,5.417732,6.943251,-0.058860,1.843102,4176.819824
2022-06-03,fold3 val,-3.855573,-1.660716,-2.702428,-2.619827,-2.518507,-9.219360,-1.273221,-4.063158,-4.450781,-1.350919,-1.634731,4108.540039
2022-06-06,fold3 val,0.522745,-0.470352,2.135475,1.990128,1.994281,1.604720,0.389140,1.818847,0.352540,0.941092,0.313740,4121.430176
2022-06-07,fold3 val,1.758634,1.395348,0.187173,0.281627,-1.434411,0.254606,0.480538,0.720707,0.745258,1.411717,0.952339,4160.680176
2022-06-08,fold3 val,-0.504356,-0.766960,0.007233,0.037981,-1.479675,1.247452,-1.565440,0.506015,-1.448059,-0.718158,-1.079395,4115.770020
2022-06-09,fold3 val,-3.595578,-2.078338,-1.978882,-2.012479,-4.150849,-0.893056,-2.571744,-6.427991,-0.830758,-3.217470,-2.379869,4017.820068
2022-06-10,fold3 val,-3.862871,-4.456335,-3.037369,-3.199344,-5.596212,-3.119091,-3.021940,-4.581520,-0.980734,-3.539491,-2.911030,3900.860107
2022-06-13,fold3 val,-3.828479,-4.241285,-4.084285,-4.290152,-5.453719,-7.102154,-3.479481,-3.080699,-6.441868,-1.008438,-3.876843,3749.629883
2022-06-14,fold3 val,0.667273,0.920500,0.297080,0.303584,-1.311856,2.388716,-1.392237,-0.322662,-1.692567,-1.533845,-0.377368,3735.479980
2022-06-15,fold3 val,2.011162,2.973544,2.981995,2.857133,5.238980,5.482367,0.464623,3.432479,0.558747,1.070208,1.459250,3789.989990
2022-06-16,fold3 val,-3.965149,-2.697019,-3.401118,-3.399095,-3.724338,-8.540770,-3.717777,0.052957,-5.007377,-1.424319,-3.251195,3666.770020
2022-06-17,fold3 val,1.153303,1.094006,1.152988,1.046842,2.469610,1.717498,-0.178735,1.784040,-0.364536,-0.883592,0.220087,3674.840088
2022-06-21,fold3 val,3.276072,2.459124,3.846919,4.107104,2.315947,9.354435,1.376456,6.251390,2.094884,-4.085744,2.447724,3764.790039
2022-06-22,fold3 val,-0.382727,-0.240414,0.016948,-0.050661,0.248433,-0.400781,-0.728550,1.948685,1.577922,-0.764102,-0.130157,3759.889893
2022-06-23,fold3 val,2.157375,2.263680,0.580646,2.050490,1.814061,-0.430631,-0.841402,2.068703,2.230584,1.860784,0.953222,3795.729980
2022-06-24,fold3 val,2.451721,3.414938,5.194584,5.107722,3.575237,4.524889,4.022133,-0.834310,2.707104,5.889954,3.056329,3911.739990
2022-06-27,fold3 val,0.000000,-1.049663,-1.615940,-1.815216,-2.782069,-0.320165,0.043120,2.021632,-0.093264,-0.393748,-0.297307,3900.110107
2022-06-28,fold3 val,-2.978955,-3.174894,-3.473596,-3.303033,-5.140434,-5.004356,-1.630750,0.549765,-2.844267,-5.197955,-2.014304,3821.550049
2022-06-29,fold3 val,1.302389,1.473812,-0.279827,-0.273189,1.415267,-1.793718,-0.135104,1.429882,0.028245,2.028901,-0.071175,3818.830078
2022-06-30,fold3 val,-1.802769,-1.317939,-2.569111,-2.451614,-2.488064,-1.757923,-0.171853,-0.403334,0.293792,-1.640861,-0.875928,3785.379883
2022-07-01,fold3 val,1.616420,1.070722,-0.266513,1.414696,1.504668,1.242913,1.640910,0.733995,1.132335,-0.756590,1.055381,3825.330078
2022-07-05,fold3 val,1.893060,1.259737,4.405889,4.161856,3.596205,2.553570,-0.652251,-2.350229,-0.768710,5.099059,0.158413,3831.389893
2022-07-06,fold3 val,0.960705,1.278335,1.164753,1.155710,0.731279,-0.572080,-0.014512,1.989135,0.939409,0.089805,0.357316,3845.080078
2022-07-07,fold3 val,2.399978,0.822616,3.552107,3.675428,1.749322,5.527905,1.316889,-0.176585,1.425453,0.112175,1.496459,3902.620117
2022-07-08,fold3 val,0.471454,-0.275697,0.722912,0.480276,-0.679103,2.543517,0.554994,0.826247,-0.760789,-0.123242,-0.083027,3899.379883
2022-07-11,fold3 val,-1.475796,-1.176856,-3.034057,-3.080759,-3.280250,-6.548006,-0.826114,-0.323929,0.039268,-4.681639,-1.152746,3854.429932
2022-07-12,fold3 val,0.683382,-4.098138,-1.435781,-1.431590,-2.263981,-0.543361,-0.441640,-0.489406,-1.401744,0.239425,-0.924388,3818.800049
2022-07-13,fold3 val,-0.253661,-0.374504,-2.318246,-2.339033,1.080388,1.703345,0.068524,-2.562112,-0.233151,0.134752,-0.445690,3801.780029
2022-07-14,fold3 val,2.048240,0.538144,-0.665845,-0.885476,0.208330,0.537186,-1.102821,0.237411,0.136771,-3.327418,-0.299863,3790.379883
2022-07-15,fold3 val,1.145017,1.039035,1.190771,1.277540,2.639434,0.735723,1.483185,5.437585,1.451535,4.207523,1.920125,3863.159912
2022-07-18,fold3 val,-2.064317,-0.962131,-2.533542,-2.458003,0.184940,0.199943,-0.797185,-1.959430,1.536129,-2.244290,-0.836357,3830.850098
2022-07-19,fold4 val,2.672192,2.076674,4.285319,4.384118,3.911741,2.071672,2.638810,2.710966,5.112700,-1.457856,2.762829,3936.689941
2022-07-20,fold4 val,1.350988,1.055790,0.069780,0.079084,3.857540,0.802346,0.878159,4.158636,-2.620652,1.070186,0.589581,3959.899902
2022-07-21,fold4 val,1.509419,0.979894,0.296443,0.386297,1.515029,9.780471,0.283176,0.575560,0.043676,1.364629,0.986137,3998.949951
2022-07-22,fold4 val,-0.811066,-1.691616,-5.806671,-1.773248,-5.632330,0.197523,-0.320730,-0.200962,-7.588576,-4.049827,-0.933247,3961.629883
2022-07-25,fold4 val,-0.739830,-0.587634,-0.138439,-0.361444,-1.045580,-1.399494,0.720455,1.545806,-1.547818,-0.394886,0.131517,3966.840088
2022-07-26,fold4 val,-0.882654,-2.677418,-2.559824,-2.316057,-5.225361,-3.566373,-0.930585,0.400421,0.707416,-4.500457,-1.154320,3921.050049
2022-07-27,fold4 val,3.423493,6.685176,7.738996,7.655680,5.365390,6.165504,1.748971,0.568096,6.553574,5.100542,2.615627,4023.610107
2022-07-28,fold4 val,0.357176,2.854051,0.871480,1.026022,1.082911,2.212352,1.240099,1.286897,1.090480,1.335719,1.213334,4072.429932
2022-07-29,fold4 val,3.279290,1.566526,10.361464,1.788977,1.838546,5.784977,2.279691,0.156997,0.995328,0.183692,1.420776,4130.290039
2022-08-01,fold4 val,-0.615366,-0.972412,0.326049,-0.994507,-1.255156,0.042631,-1.576853,-1.283328,1.530615,-0.349533,-0.282308,4118.629883
2022-08-02,fold4 val,-0.928722,-1.147462,-0.908483,0.363694,0.235056,1.113440,-1.247202,0.014934,0.460894,-0.569273,-0.666240,4091.189941
2022-08-03,fold4 val,3.824765,2.783654,3.995230,2.484898,2.562336,2.265569,0.954916,0.969289,1.980984,9.138004,1.563848,4155.169922
2022-08-04,fold4 val,-0.192610,0.417737,2.186069,0.075772,0.093144,0.402302,-0.695005,-1.276272,1.704364,1.048551,-0.077734,4151.939941
2022-08-05,fold4 val,-0.138902,-0.260885,-1.241498,-0.546807,-0.609180,-6.630301,-0.286776,0.245427,-1.176145,-2.028487,-0.162575,4145.189941
2022-08-08,fold4 val,-0.290298,-0.915470,-0.987215,-0.067681,-0.144723,0.781943,0.092440,0.287850,1.878996,-6.298417,-0.123755,4140.060059
2022-08-09,fold4 val,0.030327,0.706310,-1.133349,-0.541737,-0.571189,-2.441263,0.147087,0.122990,-1.010282,-3.973460,-0.424869,4122.470215
2022-08-10,fold4 val,2.619460,2.430032,3.526083,2.680865,2.632255,3.890582,0.799261,0.085603,5.820927,5.917138,2.129064,4210.240234
2022-08-11,fold4 val,-0.443184,-0.740060,-1.436683,-0.687940,-0.718467,-2.624929,0.460850,-0.903818,-0.476621,-0.856516,-0.070547,4207.270020
2022-08-12,fold4 val,2.142577,1.703704,2.069115,2.361887,2.389789,4.675014,1.713491,2.034304,1.695878,4.274914,1.732237,4280.149902
2022-08-15,fold4 val,0.633350,0.534406,-0.257757,0.187502,0.328715,3.096360,0.421164,0.172909,0.216070,1.726396,0.396954,4297.140137
2022-08-16,fold4 val,-0.092386,-0.258972,1.117479,-0.301097,-0.311272,-0.891208,1.264773,0.271734,-0.785016,-0.803863,0.187568,4305.200195
2022-08-17,fold4 val,0.878471,-0.263596,-1.851079,-1.787613,-1.766623,-0.837233,-0.779385,-0.205102,-2.574224,-2.881527,-0.723779,4274.040039
2022-08-18,fold4 val,-0.229169,-0.394761,0.140744,0.448811,0.518594,-0.370622,0.003280,0.040357,2.388880,-0.108678,0.226956,4283.740234
2022-08-19,fold4 val,-1.510186,-1.385404,-2.860160,-2.267088,-2.463164,-2.048185,-2.297299,0.568607,-4.921983,-3.836017,-1.290000,4228.479980
2022-08-22,fold4 val,-2.302916,-2.935485,-3.624390,-2.582129,-2.533923,-2.276402,-2.889531,-0.683913,-2.923337,-4.566089,-2.140006,4137.990234
2022-08-23,fold4 val,-0.202935,-0.471677,0.300251,-0.260700,-0.332627,2.255850,0.332534,-1.610448,0.863002,-1.189809,-0.223786,4128.729980
2022-08-24,fold4 val,0.179393,-0.235125,0.134716,-0.061012,-0.149298,0.217013,1.336094,0.123204,1.334484,0.238621,0.291616,4140.770020
2022-08-25,fold4 val,1.492267,1.109553,2.600894,2.615522,2.603550,-0.345568,1.570597,0.952523,4.012331,3.381114,1.409161,4199.120117
2022-08-26,fold4 val,-3.769909,-3.858726,-4.756701,-5.437534,-5.409342,-2.695312,-2.740420,-2.274861,-4.147406,-3.898912,-3.368806,4057.659912
2022-08-29,fold4 val,-1.369031,-1.066835,-0.734231,-0.862558,-0.833782,-1.135058,-0.865630,0.098241,2.298986,-1.613302,-0.666636,4030.610107
2022-08-30,fold4 val,-1.530531,-0.852061,-0.816702,-0.389683,-0.438666,-2.499823,-0.706209,-1.308106,-1.262804,-3.805443,-1.102816,3986.159912
2022-08-31,fold4 val,-1.063520,-0.570400,-1.522566,-0.691481,-0.660919,-0.752620,-1.618676,-0.671340,3.671409,-0.747591,-0.781703,3955.000000
2022-09-01,fold4 val,0.470675,-0.409212,0.828274,1.282631,1.404550,0.562396,0.580486,0.899239,1.491437,0.790053,0.299623,3966.850098
2022-09-02,fold4 val,-1.361092,-1.666680,-0.242527,-1.691536,-1.722252,-2.507581,-1.685366,-1.459932,-3.047867,-1.709426,-1.073650,3924.260010
2022-09-06,fold4 val,-0.821528,-1.097394,-1.097954,-1.104148,-0.964310,1.558056,-0.388957,0.257594,-1.110293,-0.529881,-0.409506,3908.189941
2022-09-07,fold4 val,0.925401,1.911146,2.672266,2.791213,2.471676,3.381677,1.608884,0.772664,1.166886,0.545437,1.834102,3979.870117
2022-09-08,fold4 val,-0.961783,0.166614,0.262598,-0.959459,-0.977608,1.959816,0.818384,1.117537,1.041218,0.804528,0.661072,4006.179932
2022-09-09,fold4 val,1.883981,2.297693,2.657523,2.156823,2.094483,3.602289,0.857624,-0.289040,4.374910,0.193509,1.527145,4067.360107
2022-09-12,fold4 val,3.850783,0.828083,2.386128,0.080531,0.189783,1.581694,0.958820,1.317843,-0.112304,1.231262,1.058427,4110.410156
2022-09-13,fold4 val,-5.867934,-5.497822,-7.057528,-5.863965,-5.899334,-4.037188,-3.542339,-3.254583,-2.335815,-9.369091,-4.323661,3932.689941
2022-09-14,fold4 val,0.955530,0.091246,1.364141,0.531781,0.651834,3.587437,0.046716,-0.815243,2.454634,-3.175007,0.338701,3946.010010
2022-09-15,fold4 val,-1.892983,-2.711898,-1.765853,-1.860772,-1.990474,0.376727,-0.617772,2.577621,0.255079,-2.907752,-1.131774,3901.350098
2022-09-16,fold4 val,-1.096029,-0.260807,-2.177700,-0.259877,-0.106889,-0.131685,-0.683055,-0.361425,1.526549,-1.708318,-0.718213,3873.330078
2022-09-19,fold4 val,2.508307,-0.089910,0.914762,0.212299,0.262662,1.885611,1.506501,0.485586,-0.787624,-0.010722,0.685710,3899.889893
2022-09-20,fold4 val,1.566527,-0.846547,-1.981390,-1.945119,-1.872533,-0.110006,-0.652449,-0.143264,-0.787811,-0.815465,-1.127210,3855.929932
2022-09-21,fold4 val,-2.026751,-1.443616,-2.987152,-1.787287,-1.839021,-2.568595,-2.305782,-2.050483,-1.024440,-1.611860,-1.711649,3789.929932
2022-09-22,fold4 val,-0.637497,0.849566,-1.037627,0.559939,0.866234,-4.059173,-0.823661,1.050637,1.776082,-0.417810,-0.842758,3757.989990
2022-09-23,fold4 val,-1.512403,-1.269823,-3.009120,-1.392057,-1.398049,-4.594757,-0.275603,-0.744043,0.324959,-1.541211,-1.723262,3693.229980
2022-09-26,fold4 val,0.226016,-0.197545,1.204080,-0.363019,-0.577275,0.246985,-1.288412,-1.022162,-0.611813,-2.877281,-1.034053,3655.040039
2022-09-27,fold4 val,0.656647,-0.437978,-0.642638,-0.728676,-0.682470,2.510776,0.435076,0.001947,-0.458643,0.072671,-0.212036,3647.290039
2022-09-28,fold4 val,-1.265198,1.971143,3.146577,2.701602,2.615375,1.721211,2.376915,1.095657,0.860904,3.638902,1.967214,3719.040039
2022-09-29,fold4 val,-4.911880,-1.480906,-2.720108,-2.630536,-2.628693,-6.810050,-0.809483,-0.994276,-1.100007,-0.202553,-2.112644,3640.469971
2022-09-30,fold4 val,-3.003931,-1.936823,-1.567947,-1.977769,-1.816870,-1.103610,-0.949625,-0.744850,-0.711118,-1.544874,-1.506670,3585.620117
2022-10-03,fold4 val,3.075237,3.366232,2.548670,3.276132,3.125987,-8.614517,2.164632,2.073108,-0.097936,5.280054,2.588390,3678.429932
2022-10-04,fold4 val,2.562320,3.381262,4.496030,3.131922,3.041358,2.904294,2.818916,1.485902,1.482826,3.644466,3.058370,3790.929932
2022-10-05,fold4 val,0.205328,0.128573,-0.115616,-0.185521,-0.206614,-3.459752,-0.402868,0.745463,4.041147,-0.307954,-0.201795,3783.280029
2022-10-06,fold4 val,-0.662571,-0.967091,-0.537407,0.019552,-0.009849,-1.112908,-1.091777,-1.506440,2.966090,-1.938048,-1.024508,3744.520020
2022-10-07,fold4 val,-3.671851,-5.085293,-4.771409,-2.611505,-2.701644,-6.324276,-2.631099,-2.750750,-1.009206,-1.056175,-2.800362,3639.659912
2022-10-10,fold4 val,0.235569,-2.130300,-0.776885,-0.863712,-0.830969,-0.049312,-0.784276,-1.186515,-2.167668,0.131090,-0.749246,3612.389893
2022-10-11,fold4 val,-1.025535,-1.675027,-1.284419,-0.668611,-0.694872,-2.897384,0.142361,0.190456,-0.849873,1.446285,-0.651918,3588.840088
2022-10-12,fold4 val,-0.460473,0.150836,0.614921,0.254968,0.391020,0.341804,-1.238262,0.029999,0.438767,-0.024581,-0.329077,3577.030029
2022-10-13,fold4 val,3.361278,3.760804,1.434365,-0.327726,1.537517,2.062233,4.462121,1.990167,3.494902,1.512073,2.596564,3669.909912
2022-10-14,fold4 val,-3.223998,-2.424875,-2.537338,-2.523729,-5.003108,-7.545551,-1.127705,0.631475,-2.630812,-0.417784,-2.366266,3583.070068
2022-10-17,fold4 val,2.912295,3.924583,3.704459,6.445275,3.531495,7.005220,1.595326,1.705239,1.441676,1.295136,2.648005,3677.949951
2022-10-18,fold4 val,0.940941,0.408358,2.258546,0.605281,0.800238,0.382948,1.678588,0.063245,0.178888,-0.348150,1.142757,3719.979980
2022-10-19,fold4 val,0.076513,-0.846951,-1.108629,-1.084924,-1.131300,0.840179,-1.182241,-0.361935,2.966270,-0.795137,-0.667210,3695.159912
2022-10-20,fold4 val,-0.326732,-0.139548,0.156427,0.239305,0.341275,-6.647449,-1.728101,0.107621,0.134876,0.255001,-0.795091,3665.780029
2022-10-21,fold4 val,2.705909,2.528054,3.531453,0.944999,1.160330,3.454267,3.283008,2.466964,1.857009,2.180370,2.372482,3752.750000
2022-10-24,fold4 val,1.480289,2.118795,0.419041,1.468271,1.374486,-1.487597,1.759230,1.474508,0.699062,1.345495,1.188198,3797.340088
2022-10-25,fold4 val,1.933762,1.379171,0.650975,1.903477,1.911818,5.287573,0.612209,-0.254759,-0.675435,-0.157868,1.626665,3859.110107
2022-10-26,fold4 val,-1.962730,-7.715652,-4.096181,-9.534119,-9.241832,0.998112,-0.248929,0.546055,1.190030,0.878670,-0.738772,3830.600098
2022-10-27,fold4 val,-3.046540,-1.975604,-4.063639,-2.450196,-2.746272,0.200319,0.471377,-0.252212,0.382698,0.058041,-0.608261,3807.300049
2022-10-28,fold4 val,7.555267,4.022058,4.298074,4.413354,-6.804250,1.523838,3.363461,1.742324,2.928847,1.485721,2.462638,3901.060059
2022-10-31,fold4 val,-1.541027,-1.585621,-1.987989,-1.848598,-0.938015,-0.428851,-1.515205,0.709328,0.099374,-0.514674,-0.745440,3871.979980
2022-11-01,fold4 val,-1.754297,-1.705948,-4.394680,-4.274660,-5.515425,0.123061,-0.325322,-1.412254,0.992693,-0.505860,-0.410123,3856.100098
2022-11-02,fold4 val,-3.730489,-3.536828,-3.790066,-3.868662,-4.824877,-5.636033,-1.587738,-0.708895,-2.055233,-1.536771,-2.500199,3759.689941
2022-11-03,fold4 val,-4.240495,-2.657896,-4.111635,-4.070401,-3.061224,0.153504,-1.938087,0.033116,1.359376,0.170183,-1.058599,3719.889893
2022-11-04,fold4 val,-0.194730,3.332552,3.844778,3.775620,1.881299,-3.641260,1.275320,-1.000726,1.089095,0.445157,1.361872,3770.550049
2022-11-07,fold4 val,0.390220,2.926969,2.249142,2.206055,-0.494619,-5.007953,0.946186,1.272851,1.184240,0.874755,0.961398,3806.800049
2022-11-08,fold4 val,0.417514,0.438850,0.293297,0.463329,-0.607528,-2.932818,0.833931,1.473308,0.316792,0.497153,0.559789,3828.110107
2022-11-09,fold4 val,-3.319012,-1.905037,-1.698358,-1.777281,-4.267619,-7.166757,-1.353334,-2.240282,-4.473702,-0.799561,-2.077789,3748.570068
2022-11-10,fold4 val,8.897459,8.226813,7.745999,7.581339,12.177848,7.393437,5.040713,0.649219,1.469248,1.171341,5.543448,3956.370117
2022-11-11,fold4 val,1.926880,1.699730,2.718480,2.629319,4.305085,2.752726,2.150392,-4.059395,3.122163,-2.991913,0.924075,3992.929932
2022-11-14,fold4 val,-0.948572,-2.250008,-0.723660,-0.736463,-2.281975,-2.561619,-0.261526,0.291948,-1.595547,1.571638,-0.893578,3957.250000
2022-11-15,fold4 val,1.186937,0.173885,2.801204,2.863122,0.456904,1.817230,0.346382,0.670357,-2.090514,0.279215,0.871312,3991.729980
2022-11-16,fold4 val,-0.833086,0.182353,0.273506,0.416505,-1.839498,-3.857628,-0.393574,-1.068958,1.691807,0.620675,-0.825205,3958.790039
2022-11-17,fold4 val,1.297136,-0.020697,-0.495002,-0.495686,-2.337319,-2.006206,-0.427519,0.132865,0.740926,0.807128,-0.308932,3946.560059
2022-11-18,fold4 val,0.378170,-0.190321,-0.710664,-0.945514,-0.748549,-1.626902,1.079888,2.850718,-0.866813,0.766312,0.475858,3965.340088
2022-11-21,fold4 val,-2.168027,0.344072,-2.014306,-1.878265,-1.784577,0.141589,-6.837231,-2.416969,-0.990350,0.514088,-0.388369,3949.939941
2022-11-22,fold4 val,1.466125,1.231160,1.565253,1.516729,0.800344,1.465295,1.215231,1.140765,2.892663,0.483043,1.357999,4003.580078
2022-11-23,fold4 val,0.592651,1.040692,1.530876,1.452855,0.997854,7.821784,0.133007,1.265562,-0.499198,0.107421,0.591469,4027.260010
2022-11-25,fold4 val,-1.959379,-0.036357,-1.234564,-1.015629,-0.764893,-0.185588,0.395344,1.493264,-0.352082,0.129951,-0.028304,4026.120117
2022-11-28,fold4 val,-2.626401,-2.315248,-1.383189,-1.446751,0.578089,0.032811,-1.310526,-0.995099,-3.003273,0.050780,-1.544419,3963.939941
2022-11-29,fold4 val,-2.114861,-0.591488,-0.841565,-0.895364,-1.628525,-1.142574,0.593742,-0.802241,0.664801,-0.699262,-0.159187,3957.629883
2022-11-30,fold4 val,4.859389,6.162351,6.297162,6.093070,4.457913,7.670185,1.101133,3.742411,0.723705,1.084685,3.094787,4080.110107
2022-12-01,fold4 val,0.189169,-0.176380,-0.167569,0.000000,-1.077275,0.000000,-0.866293,-1.980801,-0.485002,0.415720,-0.086763,4076.570068
2022-12-02,fold4 val,-0.337138,0.129583,-0.444313,-0.544608,-1.434558,0.082180,0.098150,0.168151,-0.848385,0.078330,-0.119466,4071.699951
2022-12-05,fold4 val,-0.798308,-1.890044,-0.952101,-0.955802,-3.314560,-6.368677,-1.764981,-0.208899,-2.739847,-0.055907,-1.789421,3998.840088
